review,rating,sentiment,language
oota tumba ruchi agide.,4,good,kannada
butter chicken ruchi ga undi.,5,good,telugu
breakfast ruchi illa.,1,bad,kannada
Really superb khichdi.,4,good,english
eeroju salad asalu baledu.,2,bad,telugu
"Hated da khana, it was awful.",2,bad,english
Ivattu biryani super agide.,5,good,kannada
bhatura tinte worst ga undi anipinchindi.,1,bad,telugu
sabzi thu.,2,bad,kannada
curry full ruchi agide.,4,good,kannada
raita kha ke maza aa gaya.,5,good,hindi
I had a gross pickle.,1,bad,english
dinner fuddu hai.,2,bad,punjabi
salad matram chala bagundi.,5,good,telugu
rajma kha ke mood kharab.,2,bad,hindi
aaj soup swaad ni si.,1,bad,punjabi
Really disgusting dessert.,2,bad,english
paneer tinte super anipinchindi.,5,good,telugu
uttapam jama swaad ni hai.,1,bad,punjabi
aaj sabzi mazza aa gaya si.,5,good,punjabi
da curry tasted gross.,1,bad,english
Eeroju sambar worst ga undi.,3,bad,telugu
sambar chala super.,5,good,telugu
soup bekaar lagya.,3,bad,punjabi
idli mazza aa gaya hai.,5,good,punjabi
aaj bhojanam ganda si.,1,bad,punjabi
Such a unpleasant bhatura.,1,bad,english
Ivattu dessert worst agide.,1,bad,kannada
i had a perfect idli.,5,good,english
bhatura badiya hai.,5,good,hindi
khana iz op.,5,good,english
ivattu bhatura chennagilla.,1,bad,kannada
khana pura sira hai.,5,good,punjabi
raita kettadagide.,1,bad,kannada
aaj chapati bekar si.,1,bad,punjabi
chutney was absolutely nice.,5,good,english
such a brilliant bhatura.,5,good,english
dessert asalu ruchi ledu.,1,bad,telugu
oota waste.,1,bad,telugu
i had a tasteless naan.,3,bad,english
khana tinte daridram anipinchindi.,1,bad,telugu
chapati pura att hai.,5,good,punjabi
ivattu sambar bekar.,1,bad,kannada
"Loved the rajma, it was outstanding.",5,good,english
khana matram kirrak.,5,good,telugu
egg curry super agide.,5,good,kannada
oota is great.,4,good,english
I had a bland mushroom masala.,2,bad,english
meal is amazing.,4,good,english
chicken full kettadagide.,1,bad,kannada
palak paneer tumba worst agide.,1,bad,kannada
poha bagundi.,5,good,telugu
chole kha ke maada feel hoya.,2,bad,punjabi
Ivattu upma chennagilla.,1,bad,kannada
raita ghaint hai.,5,good,punjabi
dessert ekdum sahi h hai.,5,good,hindi
rice tumba kettadagide.,1,bad,kannada
pulao fuddu hai.,2,bad,punjabi
Eeroju rajma worst ga undi.,2,bad,telugu
bhojanam khatam hai.,1,bad,punjabi
pulao chandalanga undi.,1,bad,telugu
pickle is disgusting.,1,bad,english
the dessert ws op.,4,good,english
really amazing upma.,5,good,english
dessert bekaar lagya.,1,bad,punjabi
sambar not good hai.,1,bad,hindi
aaj ka methi paratha bekaar tha.,1,bad,hindi
rajma chala chala baledu.,1,bad,telugu
dosa sakath.,5,good,kannada
bhojanam pura sira hai.,4,good,punjabi
salad badhiya hai.,5,good,hindi
puri bekaar hai.,1,bad,hindi
idli ekdum jhakaas hai.,5,good,hindi
rajma swaad lagya.,4,good,punjabi
aaj bhojanam mazza aa gaya si.,5,good,punjabi
aaj ka naan khatam tha.,1,bad,hindi
khana tinte waste anipinchindi.,1,bad,telugu
khana daridram.,2,bad,telugu
naan chetta.,2,bad,telugu
staff was absolutely unpleasant.,1,bad,english
breakfast bahut ghatiya hai.,1,bad,hindi
raita bekar hai.,2,bad,punjabi
paratha swadisht hai.,4,good,hindi
khichdi kha ke vadiya feel hoya.,5,good,punjabi
chicken nodoke mast agide.,4,good,kannada
chutney ghaint lagya.,5,good,punjabi
eeroju khana chandalanga undi.,1,bad,telugu
Really osm mess.,5,good,english
egg curry is pathetic.,1,bad,english
the chicken was wonderful.,4,good,english
bhatura kha ke maza aa gaya.,5,good,hindi
sambar nodoke ruchi illa.,2,bad,kannada
ivattu idli ruchi illa.,1,bad,kannada
khana chala baga chesaru.,4,good,telugu
The khana was worst.,2,bad,english
khana ekdum not good hai.,1,bad,hindi
Such a worst bhatura.,1,bad,english
khichdi ekdum lajawab hai.,5,good,hindi
the chapati was worst.,1,bad,english
curry kha ke mood kharab.,1,bad,hindi
"Hated the baingan bharta, it was worst.",3,bad,english
salad full mast agide.,5,good,kannada
egg curry chala kirrak.,4,good,telugu
mushroom masala full worst agide.,1,bad,kannada
curd chala super.,5,good,telugu
the rice was nasty.,3,bad,english
eeroju chicken baledu.,1,bad,telugu
idli asalu daridram.,1,bad,telugu
chicken is tasteless.,1,bad,english
sabzi maada hai.,1,bad,punjabi
palak paneer full waste.,2,bad,kannada
eeroju dinner bagundi.,5,good,telugu
biryani chetta.,1,bad,telugu
Eeroju butter chicken keka.,5,good,telugu
i had a nice paneer.,5,good,english
"loved the raita, it was perfect.",5,good,english
soup chala super.,5,good,telugu
curry nodoke tumba chennagide.,4,good,kannada
biryani tinte chala baledu anipinchindi.,1,bad,telugu
egg curry ekdum ghatiya hai.,3,bad,hindi
"hated the staff, it was gross.",3,bad,english
breakfast tinte asalu baledu anipinchindi.,2,bad,telugu
raita pura ghaint hai.,5,good,punjabi
fish curry kha ke maza aa gaya.,5,good,hindi
Such a horrible paratha.,1,bad,english
aloo gobi swaad hai.,5,good,punjabi
dessert thu.,1,bad,kannada
methi paratha thu.,2,bad,kannada
curd tinte kirrak anipinchindi.,5,good,telugu
naan chala chala baledu.,1,bad,telugu
fish curry nodoke sari illa.,3,bad,kannada
soup ek number hai.,5,good,hindi
The egg curry was perfect.,5,good,english
chutney nodoke bekar.,1,bad,kannada
da food tasted brilliant.,4,good,english
I had a op dinner.,5,good,english
really poor baingan bharta.,2,bad,english
idli pura changa hai.,5,good,punjabi
upma full bekar.,1,bad,kannada
vada full sari illa.,1,bad,kannada
chapati was absolutely osm.,5,good,english
vada chandalanga undi.,2,bad,telugu
eeroju fish curry chandalanga undi.,1,bad,telugu
such a unpleasant uttapam.,1,bad,english
lunch matram excellent ga undi.,5,good,telugu
the curry tasted excellent.,5,good,english
aaj khichdi ghaint si.,5,good,punjabi
vada nodoke sari illa.,2,bad,kannada
curd bahut vadiya hai.,5,good,punjabi
egg curry ekdum badiya hai.,5,good,hindi
khichdi tumba ruchi agide.,5,good,kannada
aloo gobi asalu baledu.,3,bad,telugu
sambar kha ke maza aa gaya.,5,good,hindi
food nodoke super agide.,5,good,kannada
paratha bahut zabardast hai.,4,good,hindi
butter chicken tumba tumba chennagide.,4,good,kannada
dessert tumba chennagilla.,3,bad,kannada
methi paratha nodoke thu.,2,bad,kannada
fish curry tumba kettadagide.,2,bad,kannada
Ivattu paratha kettadagide.,1,bad,kannada
aaj idli swaad ni si.,1,bad,punjabi
pickle baledu.,1,bad,telugu
pulao nodoke ruchi illa.,1,bad,kannada
khichdi is perfect.,4,good,english
aaj chole maada si.,1,bad,punjabi
chicken asalu asalu baledu.,2,bad,telugu
dessert kha ke mood kharab.,1,bad,hindi
da curd ws delicious.,5,good,english
mixed veg kharaab hai.,1,bad,hindi
breakfast was absolutely worst.,2,bad,english
bhatura matram ruchi ga undi.,4,good,telugu
biryani matram adhurs.,5,good,telugu
khana ekdum bekaar hai.,2,bad,hindi
vada bahut ek number hai.,4,good,hindi
Eeroju raita bagundi.,5,good,telugu
Really op sambar.,5,good,english
dosa tinte chala baledu anipinchindi.,2,bad,telugu
raita bekaar hai.,1,bad,hindi
roti kha ke swaad feel hoya.,5,good,punjabi
ivattu roti kettadagide.,2,bad,kannada
really brilliant butter chicken.,5,good,english
pickle att hai.,5,good,punjabi
palak paneer khatam hai.,2,bad,punjabi
sabzi is disgusting.,1,bad,english
"Loved the rice, it was superb.",4,good,english
i had a bland naan.,3,bad,english
ivattu pickle sari illa.,3,bad,kannada
raita pura changa hai.,4,good,punjabi
really unpleasant sabzi.,1,bad,english
The chapati tasted awful.,2,bad,english
breakfast kha ke mazza aa gaya feel hoya.,5,good,punjabi
"hated the staff, it was poor.",1,bad,english
Ivattu butter chicken ruchi illa.,1,bad,kannada
palak paneer tumba keka.,5,good,kannada
naan full chennagide.,4,good,kannada
meal daridram.,1,bad,telugu
chutney mast agide.,4,good,kannada
bhatura kha ke mood kharab.,2,bad,hindi
palak paneer bahut chii hai.,1,bad,hindi
pickle asalu chandalanga undi.,2,bad,telugu
The kadai chicken tasted nasty.,1,bad,english
dessert chala kirrak.,5,good,telugu
chicken kha ke mood kharab.,1,bad,hindi
curry full ruchi illa.,2,bad,kannada
chicken pura bahut vadiya hai.,5,good,punjabi
breakfast chetta.,1,bad,telugu
sambar bahut badhiya hai.,5,good,hindi
raita nodoke worst agide.,1,bad,kannada
curd was absolutely delicious.,5,good,english
khichdi not good hai.,2,bad,hindi
really brilliant breakfast.,4,good,english
aaj curd ganda si.,2,bad,punjabi
lunch full super agide.,5,good,kannada
dosa sari illa.,2,bad,kannada
breakfast swaad ni hai.,2,bad,punjabi
i had a great baingan bharta.,5,good,english
dosa kha ke mood kharab.,1,bad,hindi
mushroom masala chala baga chesaru.,4,good,telugu
dinner swaad lagya.,5,good,punjabi
methi paratha tinte worst ga undi anipinchindi.,2,bad,telugu
lunch awesome hai.,5,good,hindi
soup jama fuddu hai.,1,bad,punjabi
dessert excellent ga undi.,5,good,telugu
ivattu food super agide.,5,good,kannada
aaj curry fuddu si.,3,bad,punjabi
"loved the mushroom masala, it was tasty.",4,good,english
biryani kha ke sira feel hoya.,5,good,punjabi
Ivattu mushroom masala super agide.,5,good,kannada
rajma matram adhurs.,4,good,telugu
kadai chicken tumba bekar.,1,bad,kannada
khana kettadagide.,1,bad,kannada
dinner tinte excellent ga undi anipinchindi.,5,good,telugu
such a dreadful bhojanam.,2,bad,english
such a bland methi paratha.,1,bad,english
methi paratha tumba tumba chennagide.,5,good,kannada
idli pura sira hai.,4,good,punjabi
aaj ka idli zabardast tha.,5,good,hindi
sabzi waste.,1,bad,kannada
"hated the idli, it was worst.",1,bad,english
bhatura waste hai.,1,bad,hindi
methi paratha jama fuddu hai.,1,bad,punjabi
dal baledu.,3,bad,telugu
da breakfast was tasty.,5,good,english
aaj ka curry kharaab tha.,2,bad,hindi
dosa jama swaad ni hai.,2,bad,punjabi
the chicken tasted poor.,3,bad,english
upma matram keka.,5,good,telugu
egg curry bahut awesome hai.,5,good,hindi
pickle kha ke mood kharab.,1,bad,hindi
khana kha ke mood kharab.,2,bad,hindi
dal tumba kettadagide.,1,bad,kannada
dosa tinte kirrak anipinchindi.,5,good,telugu
methi paratha mazza aa gaya lagya.,5,good,punjabi
sabzi bahut bakwas hai.,1,bad,hindi
aloo gobi bahut vadiya lagya.,4,good,punjabi
bhatura nodoke kettadagide.,1,bad,kannada
Such a nice dinner.,5,good,english
ivattu kadai chicken keka.,4,good,kannada
dinner chala bagundi.,5,good,telugu
Eeroju curd ruchi ledu.,1,bad,telugu
aaj bhatura ghaint si.,5,good,punjabi
khichdi ruchi illa.,2,bad,kannada
raita full mast agide.,4,good,kannada
da vibe tasted perfect.,5,good,english
dessert matram chala bagundi.,5,good,telugu
paneer jama fuddu hai.,1,bad,punjabi
sambar ekdum khatam hai.,1,bad,hindi
aaj ka puri bekaar tha.,1,bad,hindi
chicken asalu chetta.,3,bad,telugu
lunch bagundi.,4,good,telugu
chicken jama maada hai.,1,bad,punjabi
naan kha ke ganda feel hoya.,1,bad,punjabi
chicken matram ruchi ga undi.,5,good,telugu
paneer ws absolutely fantastic.,5,good,english
aaj ka palak paneer waste tha.,1,bad,hindi
uttapam kha ke maza aa gaya.,5,good,hindi
mushroom masala matram baga chesaru.,5,good,telugu
dal makhani ruchi illa.,2,bad,kannada
The dal was osm.,4,good,english
naan asalu baledu.,1,bad,telugu
mushroom masala pura bahut vadiya hai.,5,good,punjabi
idli jama bekaar hai.,2,bad,punjabi
bhojanam ek number hai.,5,good,hindi
really poor upma.,1,bad,english
fish curry tumba keka.,5,good,kannada
ivattu biryani sari illa.,2,bad,kannada
really op baingan bharta.,5,good,english
chapati kha ke maza aa gaya.,4,good,hindi
roti matram keka.,5,good,telugu
oota bahut khatam hai.,2,bad,hindi
mushroom masala khatam hai.,1,bad,punjabi
aloo gobi full sari illa.,1,bad,kannada
I had a amazing idli.,5,good,english
egg curry kha ke khatam feel hoya.,2,bad,punjabi
aaj ka vada mood kharab tha.,1,bad,hindi
khana bahut waste hai.,1,bad,hindi
lunch tumba sakath.,4,good,kannada
aaj ka baingan bharta khatam tha.,2,bad,hindi
"Loved the chole, it was brilliant.",5,good,english
uttapam bakwaas hai.,3,bad,punjabi
rice is poor.,1,bad,english
curd adhurs.,5,good,telugu
aaj dosa mazza aa gaya si.,4,good,punjabi
roti ekdum kharaab hai.,2,bad,hindi
raita was absolutely awful.,1,bad,english
naan kha ke mood kharab.,1,bad,hindi
mushroom masala swaad ni lagya.,1,bad,punjabi
sabzi jama bekar hai.,1,bad,punjabi
dosa kha ke khatam feel hoya.,1,bad,punjabi
da methi paratha ws bland.,1,bad,english
salad was absolutely brilliant.,4,good,english
roti kha ke fuddu feel hoya.,1,bad,punjabi
Really gross raita.,1,bad,english
chicken bahut vadiya hai.,5,good,punjabi
such a good dal.,5,good,english
Eeroju rice excellent ga undi.,5,good,telugu
lunch chandalanga undi.,2,bad,telugu
breakfast kha ke mood kharab.,2,bad,hindi
raita vadiya hai.,5,good,punjabi
food kha ke mood kharab.,3,bad,hindi
biryani asalu ruchi ledu.,1,bad,telugu
the biryani was gross.,2,bad,english
aaj ka chapati not good tha.,3,bad,hindi
biryani bakwaas lagya.,2,bad,punjabi
mushroom masala swaad ni hai.,2,bad,punjabi
paratha fuddu hai.,1,bad,punjabi
The pulao was delicious.,5,good,english
curry keka.,5,good,kannada
egg curry tinte excellent ga undi anipinchindi.,5,good,telugu
Eeroju khichdi ruchi ga undi.,4,good,telugu
Such a horrible lunch.,3,bad,english
such a fantastic mess.,5,good,english
upma jama swaad ni hai.,1,bad,punjabi
lunch full keka.,4,good,kannada
kadai chicken kha ke bakwaas feel hoya.,1,bad,punjabi
fish curry chala daridram.,1,bad,telugu
I had a lovely paneer.,5,good,english
sabzi pura mazza aa gaya hai.,4,good,punjabi
The staff was brilliant.,5,good,english
I had a unpleasant khana.,1,bad,english
aaj paratha bekaar si.,2,bad,punjabi
rajma was absolutely op.,5,good,english
"Loved the atmosphere, it was nice.",5,good,english
bhojanam nodoke ruchi agide.,4,good,kannada
ivattu sambar kettadagide.,1,bad,kannada
curry full keka.,5,good,kannada
khichdi changa hai.,5,good,punjabi
aaj ka raita not good tha.,2,bad,hindi
vada ekdum swadisht hai.,5,good,hindi
fish curry bekaar lagya.,2,bad,punjabi
chapati full thu.,2,bad,kannada
ivattu aloo gobi super agide.,5,good,kannada
Such a unpleasant egg curry.,1,bad,english
butter chicken was absolutely amazing.,4,good,english
poha nodoke sakath.,4,good,kannada
soup kha ke maza aa gaya.,5,good,hindi
salad kha ke mood kharab.,3,bad,hindi
eeroju chapati bagundi.,4,good,telugu
baingan bharta pura sira hai.,5,good,punjabi
dal makhani full bombat.,5,good,kannada
eeroju upma bagundi.,5,good,telugu
oota pura ghaint hai.,4,good,punjabi
chutney chala excellent ga undi.,4,good,telugu
dinner bahut jhakaas hai.,4,good,hindi
roti chala chala baledu.,1,bad,telugu
vada changa hai.,5,good,punjabi
oota chala baga chesaru.,4,good,telugu
Ivattu food chennagide.,4,good,kannada
curry fuddu hai.,2,bad,punjabi
khichdi kha ke maza aa gaya.,5,good,hindi
"hated the paratha, it was horrible.",1,bad,english
dal makhani kha ke mood kharab.,2,bad,hindi
paratha bombat.,4,good,kannada
raita ekdum lajawab hai.,5,good,hindi
upma chala ruchi ledu.,1,bad,telugu
dinner kha ke ganda feel hoya.,1,bad,punjabi
dosa daridram.,1,bad,telugu
chutney swadisht hai.,4,good,hindi
mixed veg full sari illa.,2,bad,kannada
curd tumba bombat.,5,good,kannada
baingan bharta bekar hai.,3,bad,hindi
meal matram bagundi.,5,good,telugu
pickle changa lagya.,5,good,punjabi
naan sahi hai hai.,5,good,hindi
fish curry full chennagide.,5,good,kannada
"Hated the khichdi, it ws pathetic.",3,bad,english
khana sari illa.,1,bad,kannada
aloo gobi jama bakwaas hai.,1,bad,punjabi
the soup was terrible.,2,bad,english
ivattu curry chennagide.,5,good,kannada
eeroju methi paratha excellent ga undi.,4,good,telugu
such a pathetic curd.,2,bad,english
The mess tasted tasty.,5,good,english
aaj ka egg curry swadisht tha.,5,good,hindi
chole jama bakwaas hai.,1,bad,punjabi
idli chala kirrak.,5,good,telugu
Eeroju kadai chicken chala baledu.,1,bad,telugu
"hated the roti, it was terrible.",2,bad,english
kadai chicken full chennagilla.,1,bad,kannada
biryani baga chesaru.,5,good,telugu
the sambar was amazing.,5,good,english
pulao jama ganda hai.,1,bad,punjabi
curd bahut jhakaas hai.,4,good,hindi
"hated the poha, it was bad.",1,bad,english
Eeroju mixed veg adhurs.,4,good,telugu
The oota was tasteless.,2,bad,english
dal makhani nodoke bekar.,2,bad,kannada
Such a delicious aloo gobi.,5,good,english
"hated the salad, it ws awful.",1,bad,english
egg curry was absolutely terrible.,1,bad,english
breakfast super.,4,good,telugu
eeroju fish curry bagundi.,4,good,telugu
raita chala worst ga undi.,2,bad,telugu
dinner ekdum bekaar hai.,2,bad,hindi
pulao is bland.,2,bad,english
I had a horrible place.,1,bad,english
chicken full sakath.,4,good,kannada
dessert kha ke bekar feel hoya.,1,bad,punjabi
mixed veg kha ke mood kharab.,2,bad,hindi
roti chala adhurs.,5,good,telugu
paneer bagundi.,5,good,telugu
aaj pickle maada si.,1,bad,punjabi
chutney full thu.,2,bad,kannada
Really good poha.,5,good,english
really poor dal makhani.,2,bad,english
chutney pura mazza aa gaya hai.,5,good,punjabi
"Loved the puri, it was fantastic.",5,good,english
Ivattu sambar ruchi agide.,5,good,kannada
dessert ruchi ga undi.,5,good,telugu
oota chala asalu baledu.,2,bad,telugu
fish curry ekdum gazab hai.,5,good,hindi
chole bahut ek number hai.,5,good,hindi
khichdi tumba thu.,2,bad,kannada
sambar is great.,5,good,english
chicken full bombat.,5,good,kannada
aaj paneer bekar si.,1,bad,punjabi
Eeroju khana chetta.,3,bad,telugu
salad bahut swadisht hai.,4,good,hindi
naan nodoke ruchi agide.,5,good,kannada
Ivattu uttapam chennagilla.,1,bad,kannada
curd full worst agide.,1,bad,kannada
curd full super agide.,4,good,kannada
uttapam bakwas hai.,1,bad,hindi
breakfast full ruchi agide.,4,good,kannada
kadai chicken chala adhurs.,5,good,telugu
eeroju dosa kirrak.,5,good,telugu
chutney asalu asalu baledu.,2,bad,telugu
baingan bharta chala excellent ga undi.,5,good,telugu
chole kha ke mood kharab.,1,bad,hindi
uttapam full bekar.,1,bad,kannada
breakfast kha ke maza aa gaya.,5,good,hindi
aaj vada ganda si.,3,bad,punjabi
pickle jama bakwaas hai.,1,bad,punjabi
da poha tasted unpleasant.,2,bad,english
pickle tinte keka anipinchindi.,4,good,telugu
kadai chicken chala daridram.,1,bad,telugu
sabzi full chennagilla.,1,bad,kannada
dosa ghaint lagya.,5,good,punjabi
aaj roti mazza aa gaya si.,5,good,punjabi
chapati tinte chetta anipinchindi.,1,bad,telugu
curd tumba tumba chennagide.,5,good,kannada
rice tumba chennagilla.,1,bad,kannada
naan full sakath.,5,good,kannada
aaj ka dessert mood kharab tha.,2,bad,hindi
oota mast hai.,4,good,hindi
khana nodoke chennagilla.,1,bad,kannada
chicken ekdum badiya hai.,5,good,hindi
"Hated the lunch, it was disgusting.",2,bad,english
kadai chicken excellent ga undi.,4,good,telugu
fish curry swaad ni hai.,1,bad,punjabi
aaj curry bahut vadiya si.,5,good,punjabi
paratha kha ke mood kharab.,3,bad,hindi
egg curry asalu chandalanga undi.,2,bad,telugu
the naan tasted perfect.,5,good,english
Really perfect dal makhani.,5,good,english
paneer kha ke maza aa gaya.,4,good,hindi
aaj ka aloo gobi gazab tha.,5,good,hindi
uttapam tinte bagundi anipinchindi.,5,good,telugu
i had a horrible food.,1,bad,english
aaj ka sabzi mast tha.,5,good,hindi
paratha nodoke waste.,2,bad,kannada
such a amazing raita.,5,good,english
biryani tumba worst agide.,2,bad,kannada
