review,rating,sentiment,language
kesari tinda mele taste illa bro,1,bad,kannada
bro dhokla was ruined my day,1,bad,english
soup try chesthe tasty ga undi,5,good,telugu
mess pizza baledu bruh,2,bad,telugu
mess dal fry lowkey not it,2,bad,english
gulab jamun skip karo na khao hai,1,bad,punjabi
yaar poori ekdum lajawab si si,4,good,punjabi
maggi ghatiya si hai yaar,1,bad,punjabi
bhai rasgulla kamaal hai,5,good,punjabi
pulao tini tarvata mood off,1,bad,telugu
bro pulao was disgusting af,1,bad,english
pulao na khao hai yaar,1,bad,punjabi
mess mein bhel puri maja aa gaya full tha,4,good,hindi
ninna vada pav tinte superb ga undi anipinchindi,5,good,telugu
yaar boiled egg ekdum ekdum perfect si,5,good,punjabi
chana dal skip karo faltu hai,1,bad,punjabi
bro bhel puri perfect ga undi,4,good,telugu
pongal regret h bh,1,bad,hindi
gobi paratha tinda mele full sakkath feel aaithu,4,good,kannada
nah noodles is trash,2,bad,english
bhai seriously pav bhaji faltu,1,bad,punjabi
toor dal khake paiza barbaad feel,1,bad,hindi
momos try madi full sakkath,4,good,kannada
aloo paratha skip karo mood kharab ho gayi hai,2,bad,punjabi
mess pakoda lowkey not it,1,bad,english
fried rice try karo kamaal,5,good,punjabi
gobi paratha ulti aa gayi hai bhai,2,bad,hindi
rasgulla try madi nalla aithu,4,good,kannada
pongal tini tarvata pani pattadu,1,bad,telugu
full uppit nalla aithu bro,5,good,kannada
nah fried rice is L food,2,bad,english
yaar noodles to ekdum ekdum zabardast,5,good,hindi
masoor dal tini tarvata feel baga tasty,4,good,telugu
bhai boiled egg zabardast si hai,5,good,punjabi
chana dal khake zabardast si feel hoya,5,good,punjabi
burger tinda mele waste piece,2,bad,kannada
full vada pav maja bandide bro,4,good,kannada
tried soup and it was absolutely fire,5,good,english
bhai noodles solid taste hai,4,good,punjabi
soup khake faltu feel,1,bad,punjabi
masoor dal taste zero hai yaar,1,bad,punjabi
bro fried rice yummy aithu,4,good,kannada
tried gobi paratha regret L food,1,bad,english
mess mein cutlet ekdum zabardast tha,4,good,hindi
mess pav bhaji iz absolutely fire,5,good,english
mess ka kesari bohot kharab,2,bad,hindi
toor dal waste piece guru,2,bad,kannada
appam khake paisa barbaad feel,1,bad,hindi
kachori try karo solid taste,5,good,punjabi
bro maggi was straight garbage,2,bad,english
mess mein poori bahut tasty tha,4,good,hindi
puttu khake bohot kharab feel,2,bad,hindi
bro tadka dal was not it,2,bad,english
gulab jamun skip maadi kemp agide,2,bad,kannada
kachori khake bahut tasty feel aaya,5,good,hindi
mess medu vada eat cheyaleka,1,bad,telugu
vada pav try cheyakandi pani pattadu,1,bad,telugu
lassi skip maadi waste piece,1,bad,kannada
yaar bajji ekdum lajawab si si,5,good,punjabi
seriously bro kachori mood spoil,1,bad,kannada
jalebi kemp agide guru,2,bad,kannada
vada pav try chesthe mast undi,5,good,telugu
ninna samosa tinte full enjoy anipinchindi,5,good,telugu
mess alli chana dal full sakkath,5,good,kannada
kachori tini tarvata khali waste,1,bad,telugu
bhai sach mein kesari bohot kharab,1,bad,hindi
bro bhajji was L food,2,bad,english
sandwich khake kamaal feel hoya,4,good,punjabi
tried noodles and it was lit,5,good,english
bhai gobi paratha ekdum perfect hai,5,good,punjabi
burger mood spoil guru,1,bad,kannada
chana dal mood spoil guru,1,bad,kannada
nah masoor dal is L food,1,bad,english
momos is straight not it,2,bad,english
mess halwa pani pattadu,2,bad,telugu
bro gobi paratha full enjoy,5,good,telugu
mess poori full taste illa bro,1,bad,kannada
mess lassi full ella illa,2,bad,kannada
bro toast super aithu aithu,4,good,kannada
omelette try chesthe tasty ga undi,5,good,telugu
chana dal tini tarvata feel perfect ga undi,5,good,telugu
dhokla tini tarvata feel baga tasty,5,good,telugu
bajji try karo full mast,5,good,punjabi
manchurian skip maadi disgusting aithu,1,bad,kannada
jalebi skip maadi bekagilla,1,bad,kannada
mess mein noodles full mast tha,5,good,hindi
mess ch kachori solid taste si,5,good,punjabi
bajji faltu hai yaar,2,bad,punjabi
nah appam iz ruined my day,2,bad,english
bruh da gobi paratha was no cap good,5,good,english
coffee is straight not it,1,bad,english
bhai uppit bahut tasty,4,good,hindi
mess bhel puri lowkey straight garbage,1,bad,english
bruh bhel puri perfect aithu,4,good,kannada
cutlet khake bewakoof banaya feel,3,bad,hindi
mess jalebi disgusting,1,bad,telugu
tried toast and it was bussin,5,good,english
mess samosa lowkey ruined my day,1,bad,english
chai skip maadi kemp agide,2,bad,kannada
bonda tini tarvata feel manchi,5,good,telugu
uppit tini tarvata feel full enjoy,5,good,telugu
puttu tinda mele ella illa,2,bad,kannada
bhai sach mein dhokla bewakoof banaya,2,bad,hindi
toor dal try karo kamaal ka hai,4,good,hindi
vada pav tini tarvata feel manchi,4,good,telugu
momos tini tarvata baledu bro,1,bad,telugu
bro the bhajji was lit,4,good,english
bro chana dal mast undi,5,good,telugu
tried vada pav and it was lit,5,good,english
mess lo bonda manchi undi,5,good,telugu
mess fried rice taste leka,2,bad,telugu
vada pav khake regret ho reha feel,2,bad,punjabi
puttu tini tarvata feel superb ga undi,5,good,telugu
fried rice hits different absolutely fire,5,good,english
seriously kachori pani pattadu,2,bad,telugu
momos tinda mele perfect feel aaithu,5,good,kannada
full bonda perfect bro,5,good,kannada
bro the noodles was slaps,5,good,english
mess lo dhokla manchi undi,5,good,telugu
chana dal hits different legendary,5,good,english
mess toor dal lowkey zero stars,1,bad,english
sandwich try karo lajawab si,4,good,punjabi
mess da chana dal taste zero,1,bad,punjabi
toor dal khali waste undi bro,2,bad,telugu
kesari mood spoil guru,1,bad,kannada
masoor dal tinda mele ella illa,3,bad,kannada
mess alli burger super aithu,5,good,kannada
bhai medu vada full mast hai,4,good,punjabi
yaar gulab jamun ekdum daab aa gayi si,5,good,punjabi
chana dal mat khao bewakoof banaya hai,1,bad,hindi
bhai sach mein medu vada paisa barbaad,1,bad,hindi
bro burger was zero stars,2,bad,english
tried sheera regret mid,1,bad,english
mess alli omelette tasty bandu,5,good,kannada
mess poori is bussin,5,good,english
medu vada try chesthe perfect ga undi,5,good,telugu
mess pasta taste leka,2,bad,telugu
dhokla tini tarvata mood off,1,bad,telugu
yaar burger ekdum lajawab si si,5,good,punjabi
mess lo fried rice mast undi undi,5,good,telugu
kesari ulti aa gayi hai bhai,3,bad,hindi
bro kachori mast undi,5,good,telugu
bro toast mast undi,4,good,telugu
chana dal khake lajawab si feel hoya,5,good,punjabi
kachori tini tarvata feel manchi,4,good,telugu
bro scrambled egg was not it,1,bad,english
bajji skip maadi taste illa bro,1,bad,kannada
seriously bro noodles disgusting aithu,1,bad,kannada
yaar kesari ekdum ekdum perfect si,5,good,punjabi
halwa khana hi nahi hai bhai,1,bad,hindi
cutlet khake zabardast si feel hoya,5,good,punjabi
boiled egg bekagilla guru,2,bad,kannada
mess vada pav khali waste,1,bad,telugu
mess aloo paratha lowkey L food,3,bad,english
yaar uppit to ekdum kamaal ka,5,good,hindi
bonda try karo kamaal,4,good,punjabi
fried rice bilkul ghatiya hai bhai,1,bad,hindi
mess ka gulab jamun khana hi nahi,3,bad,hindi
ninna appam tinte manchi anipinchindi,4,good,telugu
bruh the tadka dal was legendary,5,good,english
mess pizza eat cheyaleka,1,bad,telugu
tried coffee and it was no cap good,4,good,english
omelette try cheyakandi mood off,1,bad,telugu
cutlet try karo kamaal ka hai,5,good,hindi
chana dal khake perfect tha feel aaya,5,good,hindi
mess burger lowkey not it,3,bad,english
yaar maggi ekdum ekdum perfect si,5,good,punjabi
nah sandwich is trash,1,bad,english
mess aloo paratha pani pattadu,2,bad,telugu
dal fry try karo zabardast si,5,good,punjabi
full moong dal perfect bro,4,good,kannada
pizza skip maadi disgusting aithu,3,bad,kannada
lassi regret hai bhai,1,bad,hindi
toor dal is straight l food,2,bad,english
appam try karo ekdum perfect,4,good,punjabi
mess pav bhaji lowkey disgusting af,1,bad,english
mess lo uppit perfect ga undi undi,5,good,telugu
tried omelette regret not it,2,bad,english
cutlet is straight not it,3,bad,english
bhai manchurian bahut tasty,5,good,hindi
samosa khake zahar feel,2,bad,punjabi
dhokla tini tarvata disgusting,1,bad,telugu
mess toor dal full waste piece,1,bad,kannada
pulao khake taste zero feel,1,bad,punjabi
mess mein cutlet maja aa gaya full tha,5,good,hindi
bonda skip maadi disgusting aithu,1,bad,kannada
tadka dal try cheyakandi mood off,1,bad,telugu
halwa try cheyakandi taste leka,1,bad,telugu
pav bhaji khake kamaal ka feel aaya,5,good,hindi
puttu taste illa bro guru,2,bad,kannada
mess ka samosa ulti aa gayi,2,bad,hindi
sandwich skip karo na khao hai,1,bad,punjabi
burger try cheyakandi mood off,1,bad,telugu
moong dal hits different legendary,5,good,english
bhai sach mein uppit ulti aa gayi,1,bad,hindi
tried puttu and it was no cap good,5,good,english
bhai gulab jamun daab aa gayi hai,4,good,punjabi
mess ch halwa full mast si,5,good,punjabi
yaar sheera ekdum daab aa gayi si,4,good,punjabi
nah appam is disgusting af,1,bad,english
yaar tadka dal ekdum daab aa gayi si,4,good,punjabi
yo chana dal was straight up fire,5,good,english
appam try cheyakandi pani pattadu,1,bad,telugu
bro omelette manchi,4,good,telugu
mess pav bhaji is crazy good,4,good,english
bruh dhokla was ruined my day,1,bad,english
mess sandwich is bussin,5,good,english
mess lassi lowkey trash,3,bad,english
aloo paratha pani pattadu undi bro,2,bad,telugu
yaar vada pav ekdum ekdum perfect si,5,good,punjabi
burger is straight straight garbage,2,bad,english
kesari try cheyakandi dizgusting,3,bad,telugu
mess da momos na khao,2,bad,punjabi
mess mein bhel puri kamaal ka tha,5,good,hindi
aloo paratha hits different lit,5,good,english
fried rice tini tarvata feel mast undi,5,good,telugu
dhokla tini tarvata feel full enjoy,4,good,telugu
kesari taste leka undi bro,1,bad,telugu
pongal try karo perfect tha hai,5,good,hindi
pongal tinda mele disgusting aithu,1,bad,kannada
manchurian try chesthe tasty ga undi,5,good,telugu
chai khake taste zero feel,1,bad,punjabi
yaar boiled egg ekdum daab aa gayi si,5,good,punjabi
coffee tini tarvata feel superb ga undi,5,good,telugu
mess kachori lowkey disgusting af,3,bad,english
mess lo cutlet baga tasty undi,5,good,telugu
nah pasta is L food,1,bad,english
scrambled egg tinda mele tasty bandu feel aaithu,4,good,kannada
mess da rasgulla na khao,1,bad,punjabi
noodles try chesthe baga tasty,5,good,telugu
tried scrambled egg and it was lit,4,good,english
yaar moong dal to ekdum lajawab,5,good,hindi
jalebi skip maadi waste piece,1,bad,kannada
tried cutlet and it was lit,5,good,english
mess kachori mood off,1,bad,telugu
burger tini tarvata khali waste,1,bad,telugu
mess dhokla full bekagilla,1,bad,kannada
noodles try madi nalla aithu,5,good,kannada
mess chai is fire,4,good,english
full bonda nalla aithu bro,4,good,kannada
yo fried rice was straight up no cap good,5,good,english
toor dal try madi tasty bandu,5,good,kannada
nah appam is l food,2,bad,english
yaar pasta to ekdum kamaal ka,5,good,hindi
pulao khake taste zero feel,1,bad,punjabi
nah cutlet is L food,3,bad,english
bhai boiled egg full mast,4,good,hindi
gulab jamun try madi super aithu,4,good,kannada
mess gulab jamun is fire,5,good,english
halwa ulti aa gayi hai bhai,1,bad,hindi
mess ka chana dal paisa barbaad,1,bad,hindi
toast khake bohot kharab feel,1,bad,hindi
mess moong dal lowkey L food,2,bad,english
mess alli poori maja bandide,5,good,kannada
tried kachori and it was no cap good,5,good,english
mess ch poori daab aa gayi si,4,good,punjabi
mess kesari is bussin,5,good,english
bhai pongal ekdum perfect hai,5,good,punjabi
bro the kachori was no cap good,4,good,english
bro aloo paratha was not it,1,bad,english
mess ch uppit full mast si,4,good,punjabi
dhokla tini tarvata eat cheyaleka,1,bad,telugu
manchurian is straight trash,2,bad,english
soup regret hai bhai,1,bad,hindi
bh toor dal lajawab,5,good,hindi
bro sheera tasty ga undi,5,good,telugu
mess ka pasta bilkul ghatiya,2,bad,hindi
seriously samosa pani pattadu,2,bad,telugu
gulab jamun khake maja aa gaya full feel aaya,4,good,hindi
rasgulla khake regret ho reha feel,1,bad,punjabi
ninna pakoda tinte baga tasty anipinchindi,4,good,telugu
bro lassi mast undi,5,good,telugu
yaar bonda to ekdum maja aa gaya full,4,good,hindi
mess ch samosa zabardast si si,4,good,punjabi
puttu khake ekdum perfect feel hoya,5,good,punjabi
bro pasta yummy aithu,4,good,kannada
kesari tini tarvata feel baga tasty,4,good,telugu
bhai moong dal bahut tasty,4,good,hindi
boiled egg hits different bussin,5,good,english
mess lo pav bhaji baga tasty undi,4,good,telugu
full bajji tasty bandu bro,5,good,kannada
tried appam and it was lit,5,good,english
bhai seriously gobi paratha taste zero,2,bad,punjabi
mess aloo paratha iz slaps,4,good,english
mess alli jalebi perfect,4,good,kannada
mess lassi lowkey mid,2,bad,english
bh dal fry ekdum zabardast,5,good,hindi
mess da bhajji zahar,1,bad,punjabi
mess da pav bhaji taste zero,1,bad,punjabi
bro the bhel puri was fire,4,good,english
mess alli bhajji full sakkath,5,good,kannada
vada pav is straight disgusting af,2,bad,english
toast khana hi nahi hai bhai,3,bad,hindi
seriously fried rice taste leka,3,bad,telugu
tried bajji and it was legendary,5,good,english
gulab jamun try karo full mast hai,5,good,hindi
bruh boiled egg was zero stars,2,bad,english
vada pav is straight trash,1,bad,english
poori try madi nalla aithu,4,good,kannada
mess alli omelette nalla aithu,5,good,kannada
bro dal fry perfect ga undi,5,good,telugu
bajji tini tarvata feel baga tasty,4,good,telugu
jalebi mat khao khana hi nahi hai,1,bad,hindi
tried rasgulla regret straight garbage,1,bad,english
yo pulao was straight up no cap good,4,good,english
mess ka cutlet bewakoof banaya,2,bad,hindi
bhai seriously pulao mood kharab ho gayi,2,bad,punjabi
boiled egg is straight straight garbage,1,bad,english
yaar soup to ekdum perfect tha,5,good,hindi
fried rice mood off undi bro,2,bad,telugu
bhajji tini tarvata disgusting,2,bad,telugu
momos tini tarvata feel manchi,4,good,telugu
pakoda tinda mele waste piece,2,bad,kannada
nah dal fry is trash,2,bad,english
bhai seriously soup mood kharab ho gayi,2,bad,punjabi
yaar noodles ekdum lajawab si si,5,good,punjabi
bhai seriously noodles zahar,1,bad,punjabi
cutlet khake taste zero feel,1,bad,punjabi
chana dal taste leka undi bro,2,bad,telugu
omelette try chesthe superb ga undi,4,good,telugu
mess lo sheera full enjoy undi,4,good,telugu
mess alli fried rice perfect,4,good,kannada
mess ka gulab jamun bohot kharab,2,bad,hindi
mess omelette full taste illa bro,1,bad,kannada
masoor dal try chesthe mast undi,4,good,telugu
yaar pulao ekdum ekdum perfect si,5,good,punjabi
yaar manchurian to ekdum full mast,4,good,hindi
aloo paratha skip maadi bekagilla,1,bad,kannada
bhai sach mein gobi paratha paisa barbaad,2,bad,hindi
pongal khake khana hi nahi feel,1,bad,hindi
dhokla tini tarvata feel baga tasty,4,good,telugu
gobi paratha ulti aa gayi hai bhai,3,bad,hindi
mess lo pav bhaji baga tasty undi,5,good,telugu
puttu skip maadi kemp agide,1,bad,kannada
medu vada faltu hai yaar,1,bad,punjabi
bruh the gulab jamun was legendary,4,good,english
bruh toor dal tasty bandu aithu,4,good,kannada
full gulab jamun super aithu bro,5,good,kannada
mess ch kachori full mast si,5,good,punjabi
momos khake bilkul ghatiya feel,2,bad,hindi
mess mein uppit ekdum zabardast tha,4,good,hindi
pasta khake bewakoof banaya feel,2,bad,hindi
mess da uppit na khao,1,bad,punjabi
omelette try chesda full enjoy,5,good,telugu
scrambled egg hits different crazy good,5,good,english
gobi paratha khake khana hi nahi feel,1,bad,hindi
tried dhokla regret not it,3,bad,english
yaar rasgulla to ekdum bahut tasty,5,good,hindi
pasta kemp agide guru,2,bad,kannada
vada pav try madi tasty bandu,5,good,kannada
mess pulao pani pattadu,2,bad,telugu
burger khake lajawab feel aaya,4,good,hindi
seriously bro sandwich ella illa,2,bad,kannada
dhokla khake perfect tha feel aaya,4,good,hindi
mess gobi paratha is absolutely fire,5,good,english
bhai pav bhaji ekdum perfect hai,5,good,punjabi
omelette mood kharab ho gayi hai yaar,2,bad,punjabi
mess pizza lowkey not it,1,bad,english
halwa try chesthe baga tasty,5,good,telugu
chai khake kamaal ka feel aaya,4,good,hindi
bruh da pasta was absolutely fire,4,good,english
sandwich is straight zero stars,2,bad,english
fried rice ella illa guru,2,bad,kannada
halwa mat khao khana hi nahi hai,1,bad,hindi
bhai scrambled egg solid taste hai,5,good,punjabi
bruh fried rice perfect aithu,4,good,kannada
bro pav bhaji mast undi,4,good,telugu
noodles bekagilla guru,2,bad,kannada
nah scrambled egg is disgusting af,1,bad,english
seriously pongal taste leka,1,bad,telugu
appam skip maadi kemp agide,1,bad,kannada
seriously bruh dal fry waste piece,2,bad,kannada
mess dhokla lowkey mid,1,bad,english
seriously bro scrambled egg mood spoil,3,bad,kannada
kachori tini tarvata feel baga tasty,5,good,telugu
mess da puttu mood kharab ho gayi,1,bad,punjabi
full moong dal super aithu bro,5,good,kannada
tried gobi paratha regret l food,1,bad,english
bro bhel puri nalla aithu aithu,5,good,kannada
samosa try karo ekdum zabardast hai,4,good,hindi
mess mein cutlet bahut tasty tha,5,good,hindi
mess lo samosa mast undi undi,5,good,telugu
burger skip maadi taste illa bro,2,bad,kannada
sheera hits different no cap good,5,good,english
mess ch toast daab aa gayi si,4,good,punjabi
bhai sach mein cutlet regret,1,bad,hindi
mess moong dal full bekagilla,2,bad,kannada
toast khake solid taste feel hoya,5,good,punjabi
