review,rating,sentiment,language
pav bhaji try karo full mast hai,5,good,hindi
pakoda try karo maja aa gaya full hai,4,good,hindi
bhai seriously poori faltu,1,bad,punjabi
maggi taste leka undi bruh,1,bad,telugu
pulao tinda mele tasty bandu feel aaithu,4,good,kannada
bhai fried rice zabardast si hai,4,good,punjabi
cutlet hits different lit,5,good,english
kesari tinda mele super aithu feel aaithu,4,good,kannada
mess mein coffee ekdum zabardast tha,5,good,hindi
scrambled egg try karo zabardast si,5,good,punjabi
aloo paratha skip karo mood kharab ho gayi hai,3,bad,punjabi
dal fry skip maadi taste illa bro,2,bad,kannada
yo poori was straight up absolutely fire,5,good,english
yaar lassi to ekdum lajawab,4,good,hindi
pongal try cheyakandi mood off,1,bad,telugu
mess lo toast superb ga undi undi,5,good,telugu
bhai sach mein bajji regret,1,bad,hindi
mess boiled egg eat cheyaleka,2,bad,telugu
mess puttu full bekagilla,2,bad,kannada
sheera khana hi nahi hai bhai,2,bad,hindi
seriously fried rice mood off,1,bad,telugu
poori try chesthe manchi,4,good,telugu
boiled egg tinda mele super aithu feel aaithu,5,good,kannada
mess ch rasgulla solid taste si,4,good,punjabi
seriously bro pulao taste illa bro,2,bad,kannada
bro appam full enjoy,5,good,telugu
mess lo kachori baga tasty undi,4,good,telugu
tried rasgulla and it was legendary,4,good,english
seriously bro medu vada bekagilla,3,bad,kannada
mess lo bhajji baga tasty undi,5,good,telugu
kachori skip maadi kemp agide,1,bad,kannada
mess bhel puri full disgusting aithu,3,bad,kannada
yaar boiled egg to ekdum ekdum zabardast,4,good,hindi
pakoda try karo ekdum zabardast hai,5,good,hindi
yo momos was straight up lit,5,good,english
bh sach mein sheera bilkul ghatiya,2,bad,hindi
coffee khake ghatiya si feel,1,bad,punjabi
bro dal fry yummy aithu,4,good,kannada
bhai seriously masoor dal na khao,1,bad,punjabi
pav bhaji taste zero hai yaar,1,bad,punjabi
mess mein sandwich bahut tasty tha,4,good,hindi
manchurian try karo ekdum perfect,5,good,punjabi
bro burger full sakkath aithu,5,good,kannada
mess ch sandwich solid taste si,5,good,punjabi
noodles baledu bro undi bro,2,bad,telugu
full toor dal nalla aithu bro,5,good,kannada
seriously bro cutlet disgusting aithu,1,bad,kannada
gulab jamun baledu bro undi bro,1,bad,telugu
mess da kesari taste zero,1,bad,punjabi
mess pav bhaji full waste piece,2,bad,kannada
bhai seriously pizza ghatiya si,3,bad,punjabi
yaar pav bhaji to ekdum bahut tasty,5,good,hindi
poori try cheyakandi disgusting,1,bad,telugu
gobi paratha try karo lajawab hai,5,good,hindi
bro the bajji was top tier,5,good,english
nah bhel puri is zero stars,1,bad,english
pav bhaji try cheyakandi eat cheyaleka,1,bad,telugu
mess ka momos bohot kharab,1,bad,hindi
kachori skip maadi ella illa,1,bad,kannada
nah maggi is l food,1,bad,english
yaar scrambled egg to ekdum perfect tha,5,good,hindi
mess ch chana dal kamaal si,4,good,punjabi
mess pizza lowkey disgusting af,2,bad,english
mess ka dal fry regret,1,bad,hindi
bhai gulab jamun bahut tasty,5,good,hindi
tried jalebi regret l food,1,bad,english
soup try cheyakandi khali waste,3,bad,telugu
bh seriously scrambled egg taste zero,2,bad,punjabi
bhajji hits different no cap good,4,good,english
mess ka chai ulti aa gayi,1,bad,hindi
bhai seriously cutlet faltu,3,bad,punjabi
full bajji yummy bro,5,good,kannada
kachori mat khao paisa barbaad hai,2,bad,hindi
mess ka coffee khana hi nahi,1,bad,hindi
pizza bilkul ghatiya h bh,1,bad,hindi
nah sandwich is not it,2,bad,english
mess momos is legendary,5,good,english
bro da dhokla was slaps,4,good,english
tried maggi regret ruined my day,3,bad,english
bhai sandwich full mast hai,5,good,punjabi
ninna sheera tinte manchi anipinchindi,4,good,telugu
mess lassi full mood spoil,1,bad,kannada
mess gulab jamun lowkey disgusting af,1,bad,english
puttu regret ho reha hai yaar,2,bad,punjabi
mess da maggi regret ho reha,1,bad,punjabi
mess alli pasta maja bandide,5,good,kannada
seriously bro samosa waste piece,2,bad,kannada
mess ch kesari zabardast si si,4,good,punjabi
mess lo pasta superb ga undi undi,4,good,telugu
tried pakoda and it was slaps,5,good,english
sandwich baledu bro undi bro,1,bad,telugu
bro chana dal yummy aithu,5,good,kannada
tried pasta regret zero stars,1,bad,english
yaar poori ekdum full mast si,5,good,punjabi
bh sheera full mast h,4,good,punjabi
mess ch noodles full mast si,5,good,punjabi
mess bonda iz top tier,4,good,english
aloo paratha bewakoof banaya hai bhai,1,bad,hindi
halwa try madi super aithu,5,good,kannada
mess chana dal is top tier,5,good,english
ninna pulao tinte perfect ga undi anipinchindi,5,good,telugu
sheera skip maadi disgusting aithu,2,bad,kannada
maggi khake taste zero feel,1,bad,punjabi
full boiled egg tasty bandu bro,5,good,kannada
medu vada try madi perfect,4,good,kannada
mess ch noodles zabardast si si,4,good,punjabi
gulab jamun try madi yummy,5,good,kannada
bro boiled egg super aithu aithu,5,good,kannada
mess gulab jamun is absolutely fire,4,good,english
mess mein pizza kamaal ka tha,4,good,hindi
mess ka jalebi bewakoof banaya,1,bad,hindi
bro tadka dal manchi,5,good,telugu
bhai poori lajawab,4,good,hindi
bhai sach mein sheera regret,2,bad,hindi
bro the sandwich was fire,5,good,english
dal fry khake taste zero feel,2,bad,punjabi
chai tini tarvata taste leka,2,bad,telugu
yo sandwich was straight up slaps,4,good,english
seriously bhajji disgusting,2,bad,telugu
yaar halwa to ekdum lajawab,5,good,hindi
cutlet taste zero hai yaar,1,bad,punjabi
scrambled egg regret hai bhai,1,bad,hindi
dhokla tinda mele kemp agide,3,bad,kannada
pav bhaji skip karo faltu hai,2,bad,punjabi
uppit skip maadi waste piece,2,bad,kannada
moong dal mood spoil guru,1,bad,kannada
mess alli noodles perfect,5,good,kannada
mess ka jalebi khana hi nahi,1,bad,hindi
appam try chesthe tasty ga undi,5,good,telugu
nah soup is l food,1,bad,english
toor dal paisa barbaad hai bhai,2,bad,hindi
mess da gulab jamun regret ho reha,1,bad,punjabi
mess lo toor dal superb ga undi undi,4,good,telugu
pongal tini tarvata feel baga tasty,4,good,telugu
bro cutlet perfect ga undi,4,good,telugu
dhokla disgusting undi bro,1,bad,telugu
masoor dal is straight zero stars,1,bad,english
mess alli kachori full sakkath,4,good,kannada
mess ka pakoda regret,2,bad,hindi
bhai medu vada kamaal hai,4,good,punjabi
puttu khake ekdum zabardast feel aaya,5,good,hindi
moong dal khake khana hi nahi feel,1,bad,hindi
noodles is straight trash,2,bad,english
moong dal try madi yummy,5,good,kannada
ninna appam tinte baga tasty anipinchindi,5,good,telugu
bhai seriously scrambled egg ghatiya si,1,bad,punjabi
mess mein pav bhaji perfect tha tha,5,good,hindi
yo sandwich was straight up fire,5,good,english
moong dal tini tarvata feel tasty ga undi,5,good,telugu
bonda khake perfect tha feel aaya,5,good,hindi
mess pizza full mood spoil,2,bad,kannada
mess lo pizza mast undi undi,5,good,telugu
yaar gobi paratha ekdum full mast si,4,good,punjabi
nah lassi is mid,2,bad,english
ninna sandwich tinte tasty ga undi anipinchindi,5,good,telugu
pongal try madi tasty bandu,5,good,kannada
medu vada hits different top tier,4,good,english
mess coffee is absolutely fire,5,good,english
dal fry khake solid taste feel hoya,5,good,punjabi
bro the pongal was lit,5,good,english
rasgulla hits different top tier,5,good,english
seriously chai baledu bro,2,bad,telugu
mess bonda pani pattadu,2,bad,telugu
soup khake zahar feel,1,bad,punjabi
seriously maggi khali waste,1,bad,telugu
sheera khake bewakoof banaya feel,1,bad,hindi
cutlet try karo lajawab hai,4,good,hindi
noodles khake lajawab si feel hoya,5,good,punjabi
sheera skip maadi taste illa bro,2,bad,kannada
pulao try madi perfect,5,good,kannada
kesari tinda mele yummy feel aaithu,5,good,kannada
nah masoor dal iz ruined my day,2,bad,english
ninna uppit tinte mast undi anipinchindi,4,good,telugu
mess tadka dal full taste illa bro,1,bad,kannada
bruh the toast was lit,5,good,english
mess da kesari ghatiya si,1,bad,punjabi
yo aloo paratha was straight up crazy good,5,good,english
bhel puri tinda mele bekagilla,1,bad,kannada
lassi is straight ruined my day,1,bad,english
bro sandwich superb ga undi,4,good,telugu
yaar samosa to ekdum full mast,5,good,hindi
bro the toast was bussin,5,good,english
bhai soup lajawab si hai,4,good,punjabi
yo coffee was straight up lit,5,good,english
yo toast was straight up absolutely fire,5,good,english
jalebi khake zahar feel,2,bad,punjabi
kesari zahar hai yaar,2,bad,punjabi
bro jalebi tasty ga undi,4,good,telugu
mess da uppit faltu,1,bad,punjabi
seriously bro bhajji kemp agide,1,bad,kannada
mess uppit lowkey ruined my day,1,bad,english
masoor dal try karo zabardast si,5,good,punjabi
medu vada tini tarvata khali waste,1,bad,telugu
bhai seriously samosa zahar,3,bad,punjabi
toor dal skip karo ghatiya si h,1,bad,punjabi
bruh burger manchi,4,good,telugu
bro samosa perfect aithu,5,good,kannada
dhokla try karo kamaal,5,good,punjabi
pulao khake full mast feel hoya,5,good,punjabi
tried halwa regret l food,2,bad,english
medu vada mat khao bilkul ghatiya hai,1,bad,hindi
dhokla disgusting undi bro,1,bad,telugu
bruh aloo paratha was straight garbage,2,bad,english
kachori try karo ekdum zabardast hai,5,good,hindi
uppit khake regret feel,1,bad,hindi
bhai sach mein bajji bohot kharab,1,bad,hindi
bro poori baga tasty,4,good,telugu
full samosa tasty bandu bro,4,good,kannada
bhai pav bhaji bahut tasty,5,good,hindi
bhai sach mein scrambled egg bohot kharab,2,bad,hindi
bro pizza mast undi,5,good,telugu
bro gobi paratha maja bandide aithu,4,good,kannada
mess uppit is bussin,4,good,english
mess ch uppit daab aa gayi si,5,good,punjabi
bro coffee baga tasty,4,good,telugu
mess bhel puri full waste piece,1,bad,kannada
bhai bhajji daab aa gayi hai,4,good,punjabi
nah poori is disgusting af,2,bad,english
bhajji tini tarvata baledu bro,2,bad,telugu
dhokla mood kharab ho gayi hai yaar,1,bad,punjabi
bhajji tini tarvata pani pattadu,2,bad,telugu
bhai jalebi solid taste hai,4,good,punjabi
mess alli rasgulla super aithu,5,good,kannada
bhai moong dal perfect tha,4,good,hindi
nah sandwich is ruined my day,2,bad,english
gobi paratha khake ulti aa gayi feel,3,bad,hindi
gulab jamun try karo lajawab hai,4,good,hindi
mess coffee full kemp agide,2,bad,kannada
pav bhaji faltu hai yaar,2,bad,punjabi
manchurian try karo kamaal,5,good,punjabi
aloo paratha skip karo regret ho reha hai,3,bad,punjabi
ninna maggi tinte tasty ga undi anipinchindi,4,good,telugu
manchurian bilkul ghatiya hai bhai,1,bad,hindi
mess jalebi disgusting,1,bad,telugu
dhokla hits different top tier,5,good,english
mess soup mood off,2,bad,telugu
pav bhaji mood spoil guru,1,bad,kannada
chana dal taste zero hai yaar,1,bad,punjabi
pakoda khake perfect tha feel aaya,4,good,hindi
yo aloo paratha was straight up legendary,4,good,english
bro the bajji was legendary,4,good,english
mess mein soup lajawab tha,4,good,hindi
mess mein pulao bahut tasty tha,4,good,hindi
mess sheera full taste illa bro,2,bad,kannada
gulab jamun mat khao bilkul ghatiya hai,1,bad,hindi
mess chana dal is bussin,5,good,english
yaar pakoda to ekdum lajawab,5,good,hindi
mess gulab jamun lowkey not it,1,bad,english
pulao tini tarvata khali waste,2,bad,telugu
seriously pav bhaji pani pattadu,1,bad,telugu
full sheera tasty bandu bro,4,good,kannada
chana dal khana hi nahi hai bhai,2,bad,hindi
nah pizza is straight garbage,2,bad,english
yaar scrambled egg to ekdum perfect tha,4,good,hindi
pav bhaji khake zahar feel,1,bad,punjabi
medu vada khake bilkul ghatiya feel,1,bad,hindi
coffee mood kharab ho gayi hai yaar,2,bad,punjabi
jalebi khake zabardast si feel hoya,5,good,punjabi
tried dhokla regret ruined my day,1,bad,english
bh seriously samosa na khao,1,bad,punjabi
yaar rasgulla to ekdum kamaal ka,4,good,hindi
dal fry skip maadi waste piece,2,bad,kannada
nah pasta iz not it,1,bad,english
mess alli toast full sakkath,4,good,kannada
masoor dal khake kamaal feel hoya,5,good,punjabi
lassi khake faltu feel,1,bad,punjabi
mess ka halwa regret,1,bad,hindi
mess tadka dal iz fire,4,good,english
bhai maggi lajawab si hai,5,good,punjabi
medu vada is straight mid,2,bad,english
bhai seriously burger taste zero,1,bad,punjabi
burger skip karo ghatiya si hai,1,bad,punjabi
mess lo fried rice baga tasty undi,4,good,telugu
pakoda tinda mele bekagilla,3,bad,kannada
sandwich tinda mele nalla aithu feel aaithu,4,good,kannada
jalebi bekagilla guru,3,bad,kannada
bonda khake bohot kharab feel,2,bad,hindi
dhokla try chesthe superb ga undi,5,good,telugu
samosa khake regret feel,2,bad,hindi
masoor dal khali waste undi bro,1,bad,telugu
sandwich bilkul ghatiya hai bhai,1,bad,hindi
mess ka chai bewakoof banaya,1,bad,hindi
yaar rasgulla ekdum kamaal si,5,good,punjabi
bhai sach mein pav bhaji bilkul ghatiya,2,bad,hindi
sandwich khake perfect tha feel aaya,4,good,hindi
yaar dhokla to ekdum bahut tasty,5,good,hindi
tried chana dal and it was top tier,5,good,english
nah uppit is l food,1,bad,english
fried rice skip karo zahar hai,1,bad,punjabi
mess da poori faltu,3,bad,punjabi
chana dal khake bahut tasty feel aaya,5,good,hindi
dhokla try cheyakandi khali waste,1,bad,telugu
seriously aloo paratha baledu bro,1,bad,telugu
tried cutlet regret ruined my day,2,bad,english
bhai seriously pizza faltu,2,bad,punjabi
tried masoor dal and it was absolutely fire,5,good,english
fried rice try karo solid taste,5,good,punjabi
omelette zahar hai yaar,2,bad,punjabi
seriously bro fried rice mood spoil,2,bad,kannada
mess bhel puri khali waste,3,bad,telugu
bhai samosa kamaal ka,4,good,hindi
mess momos lowkey not it,1,bad,english
burger tinda mele mood spoil,1,bad,kannada
mess mein bhajji full mast tha,5,good,hindi
mess ch pasta solid taste si,5,good,punjabi
pav bhaji is straight trash,2,bad,english
chai try madi nalla aithu,4,good,kannada
rasgulla tinda mele taste illa bro,1,bad,kannada
bro pulao was mid,1,bad,english
halwa is straight ruined my day,1,bad,english
scrambled egg mat khao bewakoof banaya hai,3,bad,hindi
mess bhajji lowkey straight garbage,1,bad,english
yaar toor dal to ekdum maja aa gaya full,4,good,hindi
bhel puri tini tarvata disgusting,1,bad,telugu
mess alli lassi tasty bandu,5,good,kannada
tried sheera regret trash,1,bad,english
mess aloo paratha lowkey ruined my day,2,bad,english
ninna pongal tinte superb ga undi anipinchindi,5,good,telugu
full sheera nalla aithu bro,4,good,kannada
mess da bonda regret ho reha,1,bad,punjabi
yo bajji was straight up top tier,5,good,english
mess bhajji is lit,5,good,english
medu vada try chesthe tasty ga undi,5,good,telugu
bhai fried rice kamaal hai,5,good,punjabi
samosa tini tarvata disgusting,2,bad,telugu
mess ch pulao lajawab si si,5,good,punjabi
mess fried rice lowkey zero stars,1,bad,english
bajji hits different top tier,5,good,english
halwa na khao hai yaar,1,bad,punjabi
bro pulao full enjoy,5,good,telugu
nah manchurian iz ruined my day,1,bad,english
mess kachori is slaps,5,good,english
mess ka coffee bilkul ghatiya,3,bad,hindi
maggi ella illa guru,2,bad,kannada
mess da chana dal ghatiya si,3,bad,punjabi
gulab jamun try chesthe mast undi,4,good,telugu
mess noodles lowkey L food,3,bad,english
mess ch uppit daab aa gayi si,5,good,punjabi
mess alli jalebi tasty bandu,5,good,kannada
jalebi skip maadi kemp agide,2,bad,kannada
toast try madi nalla aithu,4,good,kannada
bhajji khake bohot kharab feel,1,bad,hindi
poori hits different no cap good,5,good,english
bro the medu vada was legendary,5,good,english
tried gulab jamun regret disgusting af,2,bad,english
yaar noodles ekdum daab aa gayi si,4,good,punjabi
sandwich skip karo zahar hai,1,bad,punjabi
yo bhajji was straight up slaps,5,good,english
appam skip karo taste zero hai,3,bad,punjabi
vada pav tini tarvata feel full enjoy,5,good,telugu
mess lo moong dal mast undi undi,4,good,telugu
lassi khake bahut tasty feel aaya,4,good,hindi
tried vada pav and it was lit,4,good,english
ninna momos tinte superb ga undi anipinchindi,5,good,telugu
aloo paratha ulti aa gayi hai bhai,1,bad,hindi
burger mood off undi bro,1,bad,telugu
mess da bonda regret ho reha,1,bad,punjabi
cutlet bohot kharab hai bhai,2,bad,hindi
noodles tini tarvata baledu bro,1,bad,telugu
aloo paratha try karo maja aa gaya full hai,4,good,hindi
tried cutlet and it was crazy good,5,good,english
boiled egg mood spoil guru,2,bad,kannada
momos tini tarvata feel perfect ga undi,4,good,telugu
halwa try karo zabardast si,5,good,punjabi
bhajji mood kharab ho gayi hai yaar,1,bad,punjabi
bajji tini tarvata taste leka,1,bad,telugu
poori tinda mele tasty bandu feel aaithu,4,good,kannada
nah uppit is not it,1,bad,english
mess lo dal fry manchi undi,5,good,telugu
sheera baledu bro undi bro,1,bad,telugu
bhai sach mein pulao ulti aa gayi,3,bad,hindi
mess lo sheera baga tasty undi,4,good,telugu
rasgulla skip maadi disgusting aithu,1,bad,kannada
bhai bhel puri full mast hai,4,good,punjabi
appam skip maadi mood spoil,1,bad,kannada
mess ka dhokla bilkul ghatiya,1,bad,hindi
yaar dhokla to ekdum ekdum zabardast,4,good,hindi
boiled egg tinda mele kemp agide,1,bad,kannada
mess ka poori ulti aa gayi,3,bad,hindi
chana dal mat khao paisa barbaad hai,3,bad,hindi
bhai toast kamaal ka,5,good,hindi
full sheera super aithu bro,4,good,kannada
sandwich pani pattadu undi bro,2,bad,telugu
lassi zahar h yaar,2,bad,punjabi
pakoda paisa barbaad hai bhai,1,bad,hindi
mess lo kesari mast undi undi,5,good,telugu
ninna medu vada tinte perfect ga undi anipinchindi,5,good,telugu
bro pongal tasty bandu aithu,5,good,kannada
yaar samosa to ekdum kamaal ka,5,good,hindi
