review,rating,sentiment,language
kadai chicken bekar hai.,1,bad,punjabi
dal makhani bekaar hai.,2,bad,punjabi
khana full chennagilla.,2,bad,kannada
poha tinte chetta anipinchindi.,1,bad,telugu
mixed veg kha ke mood kharab.,2,bad,hindi
"loved the dal makhani, it was good.",5,good,english
curry bekar hai.,1,bad,punjabi
dal jama fuddu hai.,1,bad,punjabi
methi paratha chetta.,1,bad,telugu
dessert pura mazza aa gaya hai.,4,good,punjabi
dinner thu.,2,bad,kannada
dessert bahut kharaab hai.,2,bad,hindi
poha swaad lagya.,4,good,punjabi
Ivattu dessert chennagilla.,2,bad,kannada
methi paratha chala waste.,1,bad,telugu
biryani ganda lagya.,1,bad,punjabi
dal makhani khatam lagya.,2,bad,punjabi
bhatura tumba super agide.,4,good,kannada
kadai chicken changa hai.,5,good,punjabi
khana tumba keka.,5,good,kannada
dal nodoke kettadagide.,1,bad,kannada
eeroju chole chetta.,2,bad,telugu
oota sahi hai hai.,5,good,hindi
khana chala ruchi ledu.,1,bad,telugu
curd was absolutely nice.,4,good,english
methi paratha ws absolutely bad.,1,bad,english
mixed veg gazab hai.,5,good,hindi
paratha nodoke bombat.,5,good,kannada
eeroju raita chandalanga undi.,2,bad,telugu
da rice tasted delicious.,5,good,english
chapati kha ke maza aa gaya.,4,good,hindi
paneer nodoke bombat.,5,good,kannada
aloo gobi jama swaad ni hai.,1,bad,punjabi
paneer bahut jhakaas hai.,5,good,hindi
dinner kha ke bahut vadiya feel hoya.,5,good,punjabi
baingan bharta ekdum zabardast hai.,5,good,hindi
aaj rajma bahut vadiya si.,4,good,punjabi
chutney waste.,3,bad,telugu
"hated the dosa, it was bad.",1,bad,english
palak paneer kha ke mood kharab.,1,bad,hindi
butter chicken thu.,1,bad,kannada
"loved the rice, it was delicious.",4,good,english
salad ekdum mood kharab hai.,2,bad,hindi
eeroju salad kirrak.,5,good,telugu
such a terrible vada.,2,bad,english
aaj ka palak paneer bekar tha.,3,bad,hindi
Ivattu chole sakath.,5,good,kannada
naan tumba bekar.,2,bad,kannada
mixed veg tumba waste.,1,bad,kannada
baingan bharta kha ke bahut vadiya feel hoya.,5,good,punjabi
vada chetta.,1,bad,telugu
vada kha ke ganda feel hoya.,1,bad,punjabi
meal asalu chala baledu.,2,bad,telugu
mushroom masala chala baga chesaru.,5,good,telugu
Eeroju baingan bharta baga chesaru.,4,good,telugu
khana ekdum lajawab hai.,5,good,hindi
aaj ka rice zabardast tha.,4,good,hindi
pulao full kettadagide.,2,bad,kannada
aaj ka baingan bharta jhakaas tha.,5,good,hindi
ivattu sambar tumba chennagide.,4,good,kannada
curry ekdum chii hai.,2,bad,hindi
eeroju paratha adhurs.,5,good,telugu
egg curry bekar.,2,bad,kannada
roti chennagide.,5,good,kannada
biryani matram keka.,4,good,telugu
idli adhurs.,5,good,telugu
biryani bahut waste hai.,3,bad,hindi
"Loved the idli, it was tasty.",5,good,english
dal bahut kharaab hai.,1,bad,hindi
eeroju chole baga chesaru.,4,good,telugu
mixed veg khatam hai.,1,bad,hindi
curry chala ruchi ga undi.,4,good,telugu
the dal tasted pathetic.,3,bad,english
breakfast kha ke vadiya feel hoya.,4,good,punjabi
pulao kha ke maza aa gaya.,4,good,hindi
Such a tasty uttapam.,4,good,english
puri mast hai.,4,good,hindi
ivattu paneer sari illa.,1,bad,kannada
the lunch tasted unpleasant.,3,bad,english
chole ekdum sahi hai hai.,5,good,hindi
Eeroju paneer worst ga undi.,1,bad,telugu
puri tumba sari illa.,1,bad,kannada
dessert full chennagilla.,1,bad,kannada
lunch ekdum lajawab hai.,5,good,hindi
salad is tasteless.,1,bad,english
chole kha ke bahut vadiya feel hoya.,5,good,punjabi
pulao bahut vadiya hai.,5,good,punjabi
ivattu dosa keka.,5,good,kannada
dal makhani ruchi ledu.,1,bad,telugu
fish curry kha ke mood kharab.,1,bad,hindi
Eeroju rice asalu baledu.,1,bad,telugu
soup kha ke changa feel hoya.,5,good,punjabi
roti jama ganda hai.,1,bad,punjabi
bhojanam kha ke ganda feel hoya.,3,bad,punjabi
aaj mixed veg bekaar si.,3,bad,punjabi
mixed veg swaad hai.,4,good,punjabi
aaj ka oota bakwas tha.,1,bad,hindi
ivattu biryani chennagilla.,1,bad,kannada
chicken pura swaad hai.,5,good,punjabi
poha chala bagundi.,5,good,telugu
sambar tinte ruchi ga undi anipinchindi.,5,good,telugu
chapati ekdum jhakaas hai.,5,good,hindi
dosa waste.,1,bad,telugu
dinner bakwaas lagya.,1,bad,punjabi
"Loved the service, it was nice.",5,good,english
rice ganda hai.,2,bad,punjabi
Really tasty khana.,5,good,english
soup jama ganda hai.,1,bad,punjabi
chicken ekdum bekar hai.,2,bad,hindi
mixed veg tinte worst ga undi anipinchindi.,1,bad,telugu
dessert full ruchi agide.,4,good,kannada
poha chala baledu.,1,bad,telugu
oota keka.,5,good,kannada
bhatura bombat.,4,good,kannada
aaj rice changa si.,5,good,punjabi
eeroju biryani chandalanga undi.,1,bad,telugu
Ivattu lunch kettadagide.,1,bad,kannada
khana ruchi ledu.,3,bad,telugu
"hated da paneer, it was tasteless.",1,bad,english
bhatura jama bekar hai.,1,bad,punjabi
oota nodoke sari illa.,2,bad,kannada
sambar full chennagilla.,2,bad,kannada
breakfast tinte ruchi ga undi anipinchindi.,5,good,telugu
Such a worst rajma.,2,bad,english
dal not gud hai.,3,bad,hindi
i had a awful butter chicken.,1,bad,english
mushroom masala is poor.,1,bad,english
staff was absolutely worst.,1,bad,english
Really tasty service.,5,good,english
chole tinte super anipinchindi.,5,good,telugu
methi paratha full tumba chennagide.,5,good,kannada
salad thu.,2,bad,kannada
dal makhani excellent ga undi.,5,good,telugu
breakfast adhurs.,5,good,telugu
egg curry ghaint lagya.,5,good,punjabi
mushroom masala full super agide.,5,good,kannada
bhatura super.,4,good,telugu
roti tumba chennagide.,5,good,kannada
mushroom masala kha ke mood kharab.,2,bad,hindi
kadai chicken bahut vadiya hai.,5,good,punjabi
i had a good mess.,5,good,english
chutney bahut khatam hai.,1,bad,hindi
palak paneer was absolutely pathetic.,1,bad,english
baingan bharta kha ke maza aa gaya.,5,good,hindi
fish curry kha ke att feel hoya.,5,good,punjabi
really great rajma.,5,good,english
raita sahi hai hai.,4,good,hindi
roti bahut sahi hai hai.,5,good,hindi
really tasteless poha.,2,bad,english
da egg curry tasted bland.,1,bad,english
paratha ekdum awesome hai.,5,good,hindi
rajma ghaint lagya.,5,good,punjabi
eeroju fish curry excellent ga undi.,5,good,telugu
aaj ka uttapam zabardast tha.,4,good,hindi
baingan bharta ruchi illa.,2,bad,kannada
the mushroom masala tasted nasty.,1,bad,english
the dal was nasty.,1,bad,english
food tinte baga chesaru anipinchindi.,4,good,telugu
paneer swaad hai.,4,good,punjabi
baingan bharta full bekar.,2,bad,kannada
khana nodoke mast agide.,5,good,kannada
aaj khichdi bahut vadiya si.,5,good,punjabi
soup asalu chala baledu.,1,bad,telugu
palak paneer full mast agide.,4,good,kannada
aaj sabzi bekar si.,2,bad,punjabi
chole kha ke maza aa gaya.,5,good,hindi
"hated da vada, it ws worst.",1,bad,english
dal asalu baledu.,1,bad,telugu
food worst agide.,2,bad,kannada
Eeroju aloo gobi baledu.,1,bad,telugu
mixed veg bekaar hai.,1,bad,hindi
lunch fuddu hai.,2,bad,punjabi
methi paratha jama bekaar hai.,2,bad,punjabi
the vada tasted superb.,4,good,english
uttapam chala worst ga undi.,1,bad,telugu
dessert tinte ruchi ga undi anipinchindi.,5,good,telugu
butter chicken iz awful.,1,bad,english
puri maada lagya.,2,bad,punjabi
egg curry kha ke mood kharab.,1,bad,hindi
rajma kha ke mood kharab.,1,bad,hindi
rajma kha ke mood kharab.,2,bad,hindi
paneer pura changa hai.,5,good,punjabi
Ivattu soup kettadagide.,1,bad,kannada
roti ws absolutely superb.,5,good,english
aloo gobi kha ke swaad ni feel hoya.,1,bad,punjabi
raita asalu daridram.,1,bad,telugu
bhojanam kha ke bekaar feel hoya.,1,bad,punjabi
aaj ka raita gazab tha.,5,good,hindi
chole tinte asalu baledu anipinchindi.,1,bad,telugu
really bad mushroom masala.,1,bad,english
chapati tumba ruchi illa.,2,bad,kannada
i had a dreadful idli.,3,bad,english
kadai chicken bekar hai.,1,bad,punjabi
poha kha ke maza aa gaya.,4,good,hindi
ivattu curd waste.,2,bad,kannada
puri sira hai.,5,good,punjabi
naan jama bekaar hai.,2,bad,punjabi
naan sakath.,5,good,kannada
mixed veg full sari illa.,1,bad,kannada
Ivattu khichdi thu.,3,bad,kannada
dal makhani kha ke mood kharab.,1,bad,hindi
Ivattu meal sari illa.,1,bad,kannada
the dal tasted op.,5,good,english
bhojanam bahut khatam hai.,1,bad,hindi
butter chicken ek number hai.,5,good,hindi
bhojanam matram super.,4,good,telugu
oota chala ruchi ledu.,1,bad,telugu
idli was absolutely disgusting.,2,bad,english
aaj ka poha badhiya tha.,5,good,hindi
roti bakwas hai.,3,bad,hindi
vada full mast agide.,5,good,kannada
ivattu breakfast ruchi illa.,2,bad,kannada
dinner tinte super anipinchindi.,5,good,telugu
mushroom masala vadiya hai.,5,good,punjabi
"Loved da dosa, it was amazing.",5,good,english
butter chicken sakath.,4,good,kannada
fish curry sira lagya.,5,good,punjabi
eeroju upma waste.,1,bad,telugu
bhatura kha ke mood kharab.,1,bad,hindi
aaj ka bhatura swadisht tha.,5,good,hindi
food nodoke super agide.,5,good,kannada
mixed veg is gross.,1,bad,english
naan asalu asalu baledu.,1,bad,telugu
raita asalu chetta.,1,bad,telugu
da raita tasted delicious.,5,good,english
Eeroju chicken ruchi ga undi.,5,good,telugu
oota badiya hai.,4,good,hindi
uttapam jama fuddu hai.,1,bad,punjabi
The chicken was tasteless.,1,bad,english
dal thu.,1,bad,kannada
Eeroju mixed veg ruchi ga undi.,5,good,telugu
poha badhiya hai.,5,good,hindi
the breakfast tasted delicious.,5,good,english
butter chicken pura changa hai.,4,good,punjabi
palak paneer tumba thu.,2,bad,kannada
curd super agide.,5,good,kannada
The mushroom masala tasted unpleasant.,2,bad,english
methi paratha pura sira hai.,5,good,punjabi
pulao pura changa hai.,5,good,punjabi
chole changa lagya.,5,good,punjabi
naan full bekar.,1,bad,kannada
idli kha ke mood kharab.,1,bad,hindi
Ivattu paneer waste.,1,bad,kannada
paneer ekdum jhakaas hai.,5,good,hindi
butter chicken tinte chetta anipinchindi.,1,bad,telugu
biryani bekar hai.,2,bad,punjabi
mixed veg tumba sari illa.,1,bad,kannada
bhatura kha ke maada feel hoya.,1,bad,punjabi
ivattu chicken chennagide.,5,good,kannada
Ivattu egg curry thu.,1,bad,kannada
aaj upma ganda si.,2,bad,punjabi
the pulao was superb.,5,good,english
chicken jama bekar hai.,2,bad,punjabi
methi paratha vadiya lagya.,4,good,punjabi
dessert full thu.,1,bad,kannada
rice ghaint hai.,4,good,punjabi
"Hated the mixed veg, it was gross.",2,bad,english
curd kha ke bakwaas feel hoya.,1,bad,punjabi
curd chennagide.,5,good,kannada
soup chala waste.,1,bad,telugu
aaj vada sira si.,5,good,punjabi
raita super agide.,5,good,kannada
aaj ka food gazab tha.,5,good,hindi
roti was absolutely fantastic.,5,good,english
naan tinte baga chesaru anipinchindi.,5,good,telugu
i had a amazing curry.,5,good,english
"hated the biryani, it ws unpleasant.",2,bad,english
paneer mast hai.,4,good,hindi
raita fuddu hai.,3,bad,punjabi
ivattu roti sari illa.,2,bad,kannada
aloo gobi was absolutely great.,5,good,english
the palak paneer was perfect.,5,good,english
rajma tumba keka.,5,good,kannada
puri waste hai.,2,bad,hindi
poha tumba chennagide.,5,good,kannada
atmosphere was absolutely gross.,1,bad,english
chutney ws absolutely bad.,1,bad,english
rajma tinte kirrak anipinchindi.,5,good,telugu
dinner bahut waste hai.,1,bad,hindi
paneer kharaab hai.,1,bad,hindi
breakfast was absolutely nasty.,1,bad,english
da chapati tasted poor.,1,bad,english
"Hated the staff, it was bad.",3,bad,english
curd swaad lagya.,5,good,punjabi
idli tinte daridram anipinchindi.,1,bad,telugu
paneer tinte asalu baledu anipinchindi.,1,bad,telugu
mixed veg bekar.,1,bad,kannada
poha ghatiya hai.,2,bad,hindi
raita tinte excellent ga undi anipinchindi.,5,good,telugu
rajma nodoke keka.,5,good,kannada
naan was absolutely amazing.,5,good,english
mixed veg ekdum ek number hai.,5,good,hindi
the vada was unpleasant.,2,bad,english
"hated the paneer, it was tasteless.",1,bad,english
lunch chennagide.,5,good,kannada
sabzi ghaint hai.,5,good,punjabi
dal makhani ekdum badiya hai.,5,good,hindi
dosa ekdum gazab hai.,4,good,hindi
methi paratha full waste.,2,bad,kannada
dosa bahut ghatiya hai.,1,bad,hindi
aaj ka biryani lajawab tha.,5,good,hindi
paneer tumba bombat.,5,good,kannada
oota matram kirrak.,5,good,telugu
chutney tumba chennagide.,5,good,kannada
The aloo gobi was wonderful.,5,good,english
vada chala chala bagundi.,5,good,telugu
i had a osm chicken.,5,good,english
sabzi bahut kharaab hai.,2,bad,hindi
Such a bland pickle.,2,bad,english
aaj ka salad mood kharab tha.,1,bad,hindi
aaj methi paratha mazza aa gaya si.,4,good,punjabi
fish curry nodoke super agide.,4,good,kannada
vibe was absolutely tasteless.,1,bad,english
baingan bharta kha ke khatam feel hoya.,1,bad,punjabi
oota pura bahut vadiya hai.,4,good,punjabi
Such a outstanding vada.,5,good,english
aaj ka fish curry bekar tha.,1,bad,hindi
Eeroju palak paneer adhurs.,5,good,telugu
idli bahut zabardast hai.,5,good,hindi
sabzi jama bekaar hai.,3,bad,punjabi
bhatura sahi hai hai.,5,good,hindi
sambar jama fuddu hai.,1,bad,punjabi
meal is nasty.,1,bad,english
bhojanam tumba bombat.,5,good,kannada
aaj naan swaad ni si.,1,bad,punjabi
idli maada lagya.,2,bad,punjabi
soup bahut mood kharab hai.,1,bad,hindi
food jama fuddu hai.,2,bad,punjabi
dessert kha ke vadiya feel hoya.,4,good,punjabi
dal makhani swaad hai.,4,good,punjabi
aaj uttapam swaad si.,4,good,punjabi
chole nodoke ruchi illa.,1,bad,kannada
The curry was pathetic.,1,bad,english
The aloo gobi tasted superb.,5,good,english
aaj aloo gobi sira si.,4,good,punjabi
"Loved the quality, it was nice.",5,good,english
curry bahut kharaab hai.,1,bad,hindi
lunch matram keka.,5,good,telugu
bhatura waste.,1,bad,telugu
Really lovely mixed veg.,5,good,english
I had a excellent quality.,5,good,english
oota tinte asalu baledu anipinchindi.,2,bad,telugu
idli kha ke maza aa gaya.,5,good,hindi
ivattu meal super agide.,5,good,kannada
dessert full waste.,1,bad,kannada
aaj upma vadiya si.,5,good,punjabi
dal makhani ekdum zabardast hai.,4,good,hindi
naan ekdum bekar hai.,2,bad,hindi
palak paneer bahut bekaar hai.,1,bad,hindi
pickle full chennagide.,5,good,kannada
bhatura chala baledu.,1,bad,telugu
aaj ka breakfast not good tha.,2,bad,hindi
curd matram excellent ga undi.,4,good,telugu
the fish curry tasted dreadful.,1,bad,english
dessert nodoke kettadagide.,1,bad,kannada
sabzi ws absolutely awful.,1,bad,english
uttapam kha ke swaad feel hoya.,5,good,punjabi
rice tinte chandalanga undi anipinchindi.,1,bad,telugu
such a horrible dosa.,1,bad,english
The khana tasted terrible.,2,bad,english
puri tumba sakath.,4,good,kannada
"hated the poha, it was bland.",2,bad,english
pickle sahi hai hai.,4,good,hindi
ivattu food ruchi illa.,2,bad,kannada
kadai chicken tumba super agide.,5,good,kannada
aaj ka pulao kharaab tha.,2,bad,hindi
fish curry ekdum mast hai.,4,good,hindi
aaj ka raita not good tha.,1,bad,hindi
meal waste.,2,bad,telugu
Eeroju sabzi keka.,4,good,telugu
dinner full bekar.,2,bad,kannada
Eeroju pickle ruchi ga undi.,5,good,telugu
naan bekaar hai.,2,bad,punjabi
salad keka.,5,good,kannada
mushroom masala kha ke mood kharab.,1,bad,hindi
the staff tasted perfect.,4,good,english
upma sira hai.,4,good,punjabi
bhojanam kha ke mood kharab.,1,bad,hindi
dal makhani kha ke att feel hoya.,5,good,punjabi
soup tinte baledu anipinchindi.,2,bad,telugu
soup tinte daridram anipinchindi.,1,bad,telugu
khichdi chennagide.,5,good,kannada
eeroju fish curry baga chesaru.,5,good,telugu
Eeroju khichdi daridram.,2,bad,telugu
sabzi jama bekar hai.,1,bad,punjabi
Eeroju naan chala bagundi.,4,good,telugu
methi paratha bahut jhakaas hai.,4,good,hindi
really dreadful mixed veg.,2,bad,english
dal ekdum swadisht hai.,5,good,hindi
khana kharaab hai.,1,bad,hindi
dal makhani kha ke mood kharab.,2,bad,hindi
The butter chicken was worst.,1,bad,english
Eeroju curd baga chesaru.,5,good,telugu
breakfast pura vadiya hai.,5,good,punjabi
The mess tasted poor.,1,bad,english
kadai chicken waste hai.,1,bad,hindi
butter chicken kha ke mood kharab.,2,bad,hindi
aaj fish curry vadiya si.,5,good,punjabi
kadai chicken kirrak.,5,good,telugu
butter chicken kha ke bekar feel hoya.,1,bad,punjabi
chicken full keka.,5,good,kannada
lunch kha ke bakwaas feel hoya.,2,bad,punjabi
baingan bharta asalu waste.,1,bad,telugu
Such a gud meal.,5,good,english
raita bahut not good hai.,1,bad,hindi
pickle baledu.,1,bad,telugu
aaj pulao bekar si.,1,bad,punjabi
naan maada hai.,1,bad,punjabi
chicken tumba chennagide.,4,good,kannada
pickle jama bekar hai.,3,bad,punjabi
palak paneer chala super.,4,good,telugu
methi paratha ekdum badhiya hai.,5,good,hindi
the paratha tasted amazing.,5,good,english
aaj breakfast maada si.,1,bad,punjabi
vada kha ke khatam feel hoya.,3,bad,punjabi
palak paneer full kettadagide.,3,bad,kannada
naan bahut bekaar hai.,1,bad,hindi
idli sira lagya.,5,good,punjabi
egg curry pura vadiya hai.,4,good,punjabi
egg curry ekdum awesome hai.,5,good,hindi
vada chala excellent ga undi.,5,good,telugu
i had a bland chole.,2,bad,english
chole chala baga chesaru.,5,good,telugu
paneer nodoke ruchi illa.,2,bad,kannada
pulao khatam lagya.,1,bad,punjabi
sambar kha ke mood kharab.,1,bad,hindi
lunch nodoke chennagide.,4,good,kannada
soup asalu worst ga undi.,1,bad,telugu
palak paneer ekdum waste hai.,1,bad,hindi
bhojanam maada lagya.,2,bad,punjabi
uttapam thu.,2,bad,kannada
the pulao tasted awful.,2,bad,english
kadai chicken ekdum chii hai.,2,bad,hindi
kadai chicken pura ghaint hai.,5,good,punjabi
curd kha ke mood kharab.,1,bad,hindi
paratha kha ke maza aa gaya.,5,good,hindi
kadai chicken mast agide.,5,good,kannada
pulao bahut waste hai.,2,bad,hindi
da oota was amazing.,5,good,english
dinner swaad lagya.,4,good,punjabi
meal kha ke sira feel hoya.,4,good,punjabi
aaj curd khatam si.,1,bad,punjabi
mess is delicious.,4,good,english
curry tinte asalu baledu anipinchindi.,2,bad,telugu
dal full bekar.,3,bad,kannada
I had a worst curry.,1,bad,english
poha pura ghaint hai.,5,good,punjabi
aloo gobi matram adhurs.,5,good,telugu
dal matram adhurs.,5,good,telugu
upma chennagide.,5,good,kannada
kadai chicken bahut jhakaas hai.,4,good,hindi
the mixed veg ws brilliant.,4,good,english
the paratha was poor.,2,bad,english
naan asalu daridram.,1,bad,telugu
egg curry kha ke sira feel hoya.,5,good,punjabi
puri is perfect.,4,good,english
bhojanam tumba ruchi agide.,4,good,kannada
aloo gobi pura mazza aa gaya hai.,5,good,punjabi
chapati tinte bagundi anipinchindi.,4,good,telugu
pickle sira hai.,4,good,punjabi
"loved the bhojanam, it was good.",5,good,english
soup ganda hai.,2,bad,punjabi
aaj ka dal not good tha.,2,bad,hindi
baingan bharta bekar.,2,bad,kannada
The paratha tasted excellent.,5,good,english
lunch kha ke maza aa gaya.,5,good,hindi
aaj meal changa si.,5,good,punjabi
chole nodoke bombat.,4,good,kannada
sabzi ghaint lagya.,4,good,punjabi
sambar chala chala baledu.,1,bad,telugu
dal full thu.,1,bad,kannada
The khana tasted gross.,1,bad,english
baingan bharta chala chala bagundi.,5,good,telugu
Ivattu salad sakath.,5,good,kannada
the methi paratha was outstanding.,5,good,english
palak paneer ruchi ga undi.,5,good,telugu
